price,no_of_bedroom,no_of_bathroom,property_size,property_type,district,price_per_square
580000.0,3.0,2.0,1050.0,Condo,Kuala Lumpur,552.3809523809524
530000.0,3.0,2.0,1050.0,Condo,Kuala Lumpur,504.76190476190476
580000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,414.2857142857143
590000.0,3.0,2.0,1170.0,Condo,Kuala Lumpur,504.2735042735043
450000.0,3.0,2.0,1282.0,Condo,Kuala Lumpur,351.01404056162244
430000.0,3.0,2.0,1060.0,Condo,Kuala Lumpur,405.66037735849056
435000.0,3.0,2.0,1170.0,Condo,Kuala Lumpur,371.79487179487177
435000.0,2.0,2.0,1171.0,Condo,Kuala Lumpur,371.47736976942787
425000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,409.8360655737705
400000.0,3.0,2.0,1151.0,Condo,Others,347.5238922675934
650000.0,3.0,3.0,1155.0,Condo,Kuala Lumpur,562.7705627705627
500000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,454.54545454545456
630000.0,3.0,3.0,1155.0,Condo,Kuala Lumpur,545.4545454545455
900000.0,3.0,2.0,1280.0,Condo,Kuala Lumpur,703.125
650000.0,3.0,3.0,1155.0,Condo,Kuala Lumpur,562.7705627705627
900000.0,3.0,2.0,1280.0,Condo,Kuala Lumpur,703.125
588000.0,2.0,2.0,785.0,Condo,Kuala Lumpur,749.0445859872611
599999.0,2.0,2.0,775.0,Condo,Kuala Lumpur,774.1922580645162
558000.0,2.0,2.0,775.0,Condo,Kuala Lumpur,720.0
650000.0,3.0,2.0,1155.0,Condo,Kuala Lumpur,562.7705627705627
558000.0,2.0,1.0,775.0,Condo,Kuala Lumpur,720.0
522000.0,2.0,2.0,807.0,Condo,Kuala Lumpur,646.8401486988847
580000.0,2.0,2.0,775.0,Condo,Kuala Lumpur,748.3870967741935
583200.0,3.0,2.0,1238.0,Condo,Kuala Lumpur,471.08239095315025
670000.0,3.0,3.0,1155.0,Condo,Kuala Lumpur,580.08658008658
650000.0,3.0,3.0,1155.0,Condo,Kuala Lumpur,562.7705627705627
522000.0,2.0,2.0,807.0,Condo,Kuala Lumpur,646.8401486988847
370000.0,3.0,2.0,1109.0,Condo,Others,333.63390441839493
350000.0,3.0,2.0,1100.0,Condo,Others,318.1818181818182
750000.0,3.0,2.0,1215.0,Condo,Kuala Lumpur,617.283950617284
760000.0,3.0,2.0,1604.0,Condo,Kuala Lumpur,473.8154613466334
738000.0,4.0,4.0,1483.0,Condo,Kuala Lumpur,497.63991908293997
715000.0,4.0,4.0,1485.0,Condo,Kuala Lumpur,481.48148148148147
315000.0,2.0,1.0,800.0,Condo,Kuala Lumpur,393.75
310000.0,2.0,2.0,752.0,Condo,Kuala Lumpur,412.2340425531915
328000.0,3.0,2.0,911.0,Condo,Kuala Lumpur,360.04390779363337
480000.0,3.0,2.0,1084.0,Condo,Kuala Lumpur,442.8044280442804
480000.0,3.0,2.0,1082.0,Condo,Kuala Lumpur,443.6229205175601
310000.0,2.0,1.0,800.0,Condo,Kuala Lumpur,387.5
490000.0,3.0,2.0,1113.0,Condo,Kuala Lumpur,440.251572327044
310000.0,2.0,1.0,752.0,Condo,Kuala Lumpur,412.2340425531915
380000.0,3.0,2.0,980.0,Condo,Kuala Lumpur,387.7551020408163
520000.0,4.0,2.0,1450.0,Condo,Kuala Lumpur,358.62068965517244
388000.0,3.0,2.0,998.0,Condo,Kuala Lumpur,388.7775551102204
550000.0,3.0,2.0,1450.0,Condo,Kuala Lumpur,379.3103448275862
375000.0,3.0,2.0,980.0,Condo,Kuala Lumpur,382.6530612244898
520000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,396.03960396039605
520000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,396.03960396039605
510000.0,4.0,2.0,1475.0,Condo,Kuala Lumpur,345.76271186440675
550000.0,3.0,2.0,1450.0,Condo,Kuala Lumpur,379.3103448275862
550000.0,3.0,2.0,1450.0,Condo,Kuala Lumpur,379.3103448275862
510000.0,4.0,2.0,1400.0,Condo,Kuala Lumpur,364.2857142857143
530000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,403.65575019040364
545000.0,3.0,2.0,1450.0,Condo,Kuala Lumpur,375.86206896551727
540000.0,4.0,2.0,1500.0,Condo,Kuala Lumpur,360.0
680000.0,3.0,2.0,1600.0,Condo,Others,425.0
345000.0,3.0,2.0,980.0,Condo,Kuala Lumpur,352.0408163265306
516999.0,3.0,2.0,1328.0,Condo,Kuala Lumpur,389.30647590361446
430000.0,3.0,2.0,1129.0,Condo,Kuala Lumpur,380.8680248007086
430000.0,3.0,2.0,1130.0,Condo,Kuala Lumpur,380.53097345132744
429000.0,3.0,2.0,1129.0,Condo,Kuala Lumpur,379.9822852081488
438000.0,3.0,2.0,1129.0,Condo,Kuala Lumpur,387.9539415411869
430000.0,3.0,2.0,1129.0,Condo,Kuala Lumpur,380.8680248007086
410000.0,3.0,2.0,1159.0,Condo,Kuala Lumpur,353.7532355478861
410000.0,3.0,2.0,1129.0,Condo,Kuala Lumpur,363.15323294951287
430000.0,3.0,2.0,1130.0,Condo,Kuala Lumpur,380.53097345132744
580000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,527.2727272727273
558000.0,3.0,2.0,1161.0,Condo,Kuala Lumpur,480.62015503875966
345000.0,3.0,2.0,883.0,Condo,Others,390.71347678369193
380000.0,3.0,2.0,1246.0,Condo,Kuala Lumpur,304.97592295345106
660000.0,3.0,2.0,1460.0,Condo,Kuala Lumpur,452.05479452054794
670000.0,4.0,3.0,1315.0,Condo,Kuala Lumpur,509.5057034220532
670000.0,3.0,2.0,1315.0,Condo,Kuala Lumpur,509.5057034220532
688000.0,3.0,2.0,1798.0,Condo,Kuala Lumpur,382.64738598442716
680000.0,3.0,2.0,1465.0,Condo,Kuala Lumpur,464.16382252559725
650000.0,3.0,2.0,1315.0,Condo,Kuala Lumpur,494.2965779467681
670000.0,2.0,2.0,1323.0,Condo,Kuala Lumpur,506.42479213907785
675000.0,3.0,2.0,1495.0,Condo,Kuala Lumpur,451.505016722408
650000.0,3.0,2.0,1315.0,Condo,Kuala Lumpur,494.2965779467681
420000.0,3.0,2.0,1405.0,Condo,Kuala Lumpur,298.93238434163703
360000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,315.51270815074497
370000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,324.2769500438212
330000.0,3.0,2.0,1017.0,Condo,Kuala Lumpur,324.48377581120945
340000.0,3.0,2.0,1017.0,Condo,Kuala Lumpur,334.3166175024582
360000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,315.51270815074497
880000.0,4.0,3.0,1733.0,Condo,Kuala Lumpur,507.7899596076168
360000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,315.51270815074497
380000.0,4.0,2.0,1141.0,Condo,Kuala Lumpur,333.04119193689746
355000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,311.13058720420685
360000.0,3.0,2.0,1017.0,Condo,Kuala Lumpur,353.98230088495575
345000.0,3.0,2.0,1047.0,Condo,Kuala Lumpur,329.512893982808
365000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,331.8181818181818
350000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,306.7484662576687
338000.0,3.0,2.0,1017.0,Condo,Kuala Lumpur,332.35004916420843
335000.0,3.0,2.0,1040.0,Condo,Kuala Lumpur,322.11538461538464
428000.0,3.0,2.0,1405.0,Condo,Kuala Lumpur,304.62633451957294
355000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,311.13058720420685
899000.0,4.0,2.0,1688.0,Condo,Kuala Lumpur,532.5829383886256
340000.0,3.0,2.0,1017.0,Condo,Kuala Lumpur,334.3166175024582
348000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,304.99561787905344
420000.0,3.0,2.0,1406.0,Condo,Kuala Lumpur,298.7197724039829
355000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,311.13058720420685
899000.0,4.0,3.0,1668.0,Condo,Kuala Lumpur,538.968824940048
860000.0,3.0,3.0,1948.0,Condo,Kuala Lumpur,441.47843942505136
350000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,306.7484662576687
850000.0,3.0,2.0,1733.0,Condo,Kuala Lumpur,490.4789382573572
688000.0,6.0,5.0,1457.0,Condo,Others,472.2031571722718
608000.0,4.0,3.0,1457.0,Condo,Others,417.2958133150309
349000.0,3.0,6.0,1017.0,Condo,Kuala Lumpur,343.1661750245821
360000.0,3.0,2.0,1141.0,Condo,Kuala Lumpur,315.51270815074497
600000.0,3.0,2.0,1234.0,Condo,Kuala Lumpur,486.2236628849271
600000.0,2.0,2.0,1036.0,Condo,Kuala Lumpur,579.1505791505791
600000.0,3.0,2.0,1008.0,Condo,Kuala Lumpur,595.2380952380952
420000.0,3.0,2.0,1222.0,Condo,Kuala Lumpur,343.6988543371522
415000.0,3.0,2.0,1050.0,Condo,Kuala Lumpur,395.23809523809524
390000.0,3.0,2.0,1138.0,Condo,Kuala Lumpur,342.7065026362039
388000.0,3.0,2.0,1010.0,Condo,Kuala Lumpur,384.15841584158414
459999.0,3.0,2.0,1448.0,Condo,Kuala Lumpur,317.67886740331494
386000.0,3.0,2.0,1098.0,Condo,Kuala Lumpur,351.54826958105645
629800.0,4.0,3.0,1590.0,Condo,Kuala Lumpur,396.1006289308176
630000.0,4.0,3.0,1600.0,Condo,Kuala Lumpur,393.75
628000.0,4.0,3.0,1600.0,Condo,Kuala Lumpur,392.5
945000.0,1.0,1.0,870.0,Condo,Kuala Lumpur,1086.2068965517242
950000.0,1.0,1.0,850.0,Condo,Kuala Lumpur,1117.6470588235295
940000.0,1.0,1.0,850.0,Condo,Kuala Lumpur,1105.8823529411766
950000.0,1.0,1.0,870.0,Condo,Kuala Lumpur,1091.9540229885058
390000.0,3.0,3.0,1328.0,Condo,Cheras,293.67469879518075
338000.0,3.0,2.0,999.0,Condo,Petaling Jaya,338.33833833833836
348000.0,3.0,2.0,999.0,Condo,Petaling Jaya,348.34834834834834
599000.0,4.0,4.0,1550.0,Condo,Ampang,386.4516129032258
360000.0,3.0,2.0,1007.0,Condo,Petaling Jaya,357.4975173783515
410000.0,4.0,2.0,1272.0,Condo,Kuala Lumpur,322.32704402515725
428000.0,4.0,2.0,1272.0,Condo,Kuala Lumpur,336.47798742138366
700000.0,2.0,2.0,930.0,Condo,Kuala Lumpur,752.6881720430108
450000.0,4.0,2.0,1277.0,Condo,Kuala Lumpur,352.3884103367267
450000.0,4.0,2.0,1331.0,Condo,Kuala Lumpur,338.09166040571
480000.0,2.0,2.0,865.0,Condo,Kuala Lumpur,554.9132947976879
657000.0,4.0,3.0,1916.0,Condo,Kuala Lumpur,342.901878914405
455000.0,2.0,2.0,870.0,Condo,Kuala Lumpur,522.9885057471264
608000.0,2.0,2.0,1100.0,Condo,Kuala Lumpur,552.7272727272727
568000.0,2.0,2.0,904.0,Condo,Kuala Lumpur,628.3185840707964
618000.0,4.0,2.0,1464.0,Condo,Kuala Lumpur,422.1311475409836
700000.0,4.0,3.0,1092.0,Condo,Kuala Lumpur,641.025641025641
610000.0,3.0,2.0,1472.0,Condo,Kuala Lumpur,414.4021739130435
618000.0,4.0,2.0,1478.0,Condo,Kuala Lumpur,418.1326116373478
670000.0,3.0,2.0,1394.0,Condo,Kuala Lumpur,480.6312769010043
610000.0,4.0,2.0,1478.0,Condo,Kuala Lumpur,412.7198917456022
630000.0,4.0,2.0,1472.0,Condo,Kuala Lumpur,427.9891304347826
849000.0,1.0,4.0,849.0,Condo,Kuala Lumpur,1000.0
630000.0,4.0,2.0,1476.0,Condo,Kuala Lumpur,426.8292682926829
680000.0,4.0,2.0,1472.0,Condo,Kuala Lumpur,461.95652173913044
599000.0,3.0,2.0,1106.0,Condo,Kuala Lumpur,541.5913200723327
700000.0,4.0,2.0,1092.0,Condo,Kuala Lumpur,641.025641025641
590000.0,3.0,2.0,1106.0,Condo,Kuala Lumpur,533.4538878842676
700000.0,3.0,2.0,992.0,Condo,Kuala Lumpur,705.6451612903226
568000.0,2.0,2.0,904.0,Condo,Kuala Lumpur,628.3185840707964
700000.0,4.0,2.0,1092.0,Condo,Kuala Lumpur,641.025641025641
568000.0,2.0,2.0,904.0,Condo,Kuala Lumpur,628.3185840707964
610000.0,4.0,3.0,1478.0,Condo,Kuala Lumpur,412.7198917456022
372600.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,338.72727272727275
450000.0,2.0,1.0,689.0,Condo,Kuala Lumpur,653.1204644412192
425000.0,2.0,1.0,689.0,Condo,Kuala Lumpur,616.8359941944848
498000.0,3.0,2.0,943.0,Condo,Kuala Lumpur,528.101802757158
450000.0,2.0,1.0,698.0,Condo,Kuala Lumpur,644.6991404011461
600000.0,3.0,2.0,916.0,Condo,Ampang,655.0218340611353
480000.0,3.0,2.0,1161.0,Condo,Cheras,413.43669250645996
470000.0,3.0,2.0,1161.0,Condo,Cheras,404.82342807924203
428000.0,3.0,2.0,915.0,Condo,Others,467.75956284153006
380000.0,3.0,2.0,1006.0,Condo,Others,377.73359840954276
460000.0,3.0,2.0,1161.0,Condo,Cheras,396.2101636520241
400000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,400.0
400000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,400.0
748000.0,3.0,2.0,1260.0,Condo,Kuala Lumpur,593.6507936507936
400000.0,3.0,2.0,1080.0,Condo,Kuala Lumpur,370.3703703703704
788000.0,4.0,3.0,1595.0,Condo,Kuala Lumpur,494.0438871473354
500000.0,3.0,2.0,1018.0,Condo,Kuala Lumpur,491.1591355599214
828000.0,3.0,3.0,1515.0,Condo,Others,546.5346534653465
350000.0,3.0,2.0,1231.0,Condo,Kuala Lumpur,284.3216896831844
380000.0,3.0,2.0,1177.0,Condo,Kuala Lumpur,322.85471537807985
500000.0,3.0,2.0,1138.0,Condo,Kuala Lumpur,439.3673110720562
500000.0,3.0,2.0,1152.0,Condo,Kuala Lumpur,434.02777777777777
500000.0,3.0,2.0,1138.0,Condo,Kuala Lumpur,439.3673110720562
500000.0,3.0,2.0,1138.0,Condo,Kuala Lumpur,439.3673110720562
500000.0,3.0,2.0,1138.0,Condo,Kuala Lumpur,439.3673110720562
400000.0,3.0,2.0,906.0,Condo,Kuala Lumpur,441.5011037527594
400000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,347.82608695652175
480000.0,3.0,2.0,1200.0,Condo,Others,400.0
450000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,409.09090909090907
480000.0,3.0,2.0,1009.0,Condo,Kuala Lumpur,475.7185332011893
480000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,436.3636363636364
498000.0,4.0,2.0,1383.0,Condo,Kuala Lumpur,360.08676789587855
450000.0,4.0,2.0,1383.0,Condo,Kuala Lumpur,325.37960954446856
485000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,440.90909090909093
485000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,440.90909090909093
490000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,445.45454545454544
490000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,445.45454545454544
485000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,440.90909090909093
480000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,436.3636363636364
470000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,357.95887281035795
490000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,373.1911652703732
480000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,436.3636363636364
499000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,453.6363636363636
465000.0,2.0,2.0,730.0,Condo,Kuala Lumpur,636.986301369863
490000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,445.45454545454544
414000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,376.3636363636364
440000.0,3.0,2.0,1313.0,Condo,Kuala Lumpur,335.1104341203351
450000.0,3.0,2.0,1313.0,Condo,Kuala Lumpur,342.7265803503427
475000.0,3.0,2.0,1313.0,Condo,Kuala Lumpur,361.76694592536177
490000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,445.45454545454544
485000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,440.90909090909093
490000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,373.1911652703732
450000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,342.7265803503427
450000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,342.7265803503427
450000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,342.7265803503427
490000.0,4.0,2.0,1383.0,Condo,Kuala Lumpur,354.30224150397686
490000.0,2.0,2.0,855.0,Condo,Kuala Lumpur,573.0994152046784
405000.0,2.0,2.0,855.0,Condo,Kuala Lumpur,473.6842105263158
445000.0,2.0,2.0,855.0,Condo,Kuala Lumpur,520.46783625731
675000.0,3.0,2.0,1105.0,Condo,Kuala Lumpur,610.8597285067873
445000.0,2.0,2.0,855.0,Condo,Kuala Lumpur,520.46783625731
691530.0,3.0,3.0,1325.0,Condo,Kuala Lumpur,521.9094339622642
440000.0,2.0,2.0,855.0,Condo,Kuala Lumpur,514.6198830409356
900000.0,3.0,3.0,1375.0,Condo,Kuala Lumpur,654.5454545454545
470000.0,3.0,2.0,1178.0,Condo,Others,398.981324278438
770000.0,3.0,2.0,1350.0,Condo,Kuala Lumpur,570.3703703703703
778000.0,3.0,2.0,1349.0,Condo,Kuala Lumpur,576.7234988880653
570000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,518.1818181818181
510000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,463.6363636363636
540000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,490.90909090909093
520000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,472.72727272727275
530000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,481.8181818181818
510000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,463.6363636363636
530000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,481.8181818181818
530000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,481.8181818181818
535560.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,486.8727272727273
520000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,472.72727272727275
360000.0,3.0,2.0,1098.0,Condo,Kepong,327.8688524590164
320000.0,3.0,2.0,962.0,Condo,Kepong,332.64033264033264
360000.0,3.0,2.0,1020.0,Condo,Ampang,352.94117647058823
580000.0,3.0,2.0,1340.0,Condo,Others,432.8358208955224
980000.0,3.0,2.0,1569.0,Condo,Others,624.6016571064372
550000.0,3.0,2.0,1340.0,Condo,Others,410.44776119402985
495000.0,4.0,2.0,1341.0,Condo,Kuala Lumpur,369.1275167785235
620000.0,3.0,2.0,1225.0,Condo,Kuala Lumpur,506.1224489795918
450000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,450.0
435000.0,3.0,2.0,1040.0,Condo,Kuala Lumpur,418.2692307692308
420000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,347.970173985087
430000.0,3.0,2.0,1080.0,Condo,Kuala Lumpur,398.14814814814815
375000.0,2.0,2.0,650.0,Condo,Kuala Lumpur,576.9230769230769
420000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,347.970173985087
449000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,371.996685998343
380000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,314.8301574150787
450000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,372.8251864125932
380000.0,4.0,2.0,1207.0,Condo,Kuala Lumpur,314.8301574150787
450000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,372.8251864125932
430000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,356.2551781275891
420000.0,3.0,2.0,1207.0,Condo,Kuala Lumpur,347.970173985087
950000.0,3.0,2.0,1428.0,Condo,Kuala Lumpur,665.266106442577
998000.0,3.0,2.0,1468.0,Condo,Kuala Lumpur,679.8365122615804
950000.0,3.0,2.0,1428.0,Condo,Kuala Lumpur,665.266106442577
500000.0,2.0,2.0,865.0,Condo,Kuala Lumpur,578.0346820809249
960000.0,3.0,2.0,1428.0,Condo,Kuala Lumpur,672.2689075630252
920000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,657.1428571428571
960000.0,3.0,2.0,1428.0,Condo,Kuala Lumpur,672.2689075630252
960000.0,3.0,2.0,1428.0,Condo,Kuala Lumpur,672.2689075630252
980000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,700.0
950000.0,3.0,2.0,1428.0,Condo,Kuala Lumpur,665.266106442577
715000.0,3.0,2.0,948.0,Condo,Kuala Lumpur,754.2194092827004
850000.0,3.0,2.0,1200.0,Condo,Kuala Lumpur,708.3333333333334
850000.0,3.0,2.0,1241.0,Condo,Kuala Lumpur,684.931506849315
495000.0,3.0,2.0,1138.0,Condo,Kuala Lumpur,434.97363796133567
850000.0,3.0,2.0,1241.0,Condo,Kuala Lumpur,684.931506849315
860000.0,3.0,2.0,1200.0,Condo,Kuala Lumpur,716.6666666666666
480000.0,3.0,2.0,1152.0,Condo,Kuala Lumpur,416.6666666666667
336200.0,3.0,2.0,901.0,Condo,Kuala Lumpur,373.14095449500553
850000.0,3.0,2.0,1235.0,Condo,Kuala Lumpur,688.2591093117409
336200.0,3.0,2.0,901.0,Condo,Kuala Lumpur,373.14095449500553
860000.0,3.0,2.0,1280.0,Condo,Kuala Lumpur,671.875
338000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,352.0833333333333
455000.0,4.0,2.0,1200.0,Condo,Kuala Lumpur,379.1666666666667
455000.0,4.0,2.0,1200.0,Condo,Kuala Lumpur,379.1666666666667
530000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,552.0833333333334
530000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,552.0833333333334
393000.0,3.0,2.0,958.0,Condo,Kuala Lumpur,410.22964509394575
380000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,395.8333333333333
530000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,552.0833333333334
430000.0,3.0,2.0,890.0,Condo,Kuala Lumpur,483.14606741573033
550000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,572.9166666666666
480000.0,3.0,2.0,1220.0,Condo,Kuala Lumpur,393.44262295081967
550000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,572.9166666666666
460000.0,3.0,2.0,1044.0,Condo,Kuala Lumpur,440.6130268199234
450000.0,3.0,2.0,920.0,Condo,Kuala Lumpur,489.1304347826087
478000.0,4.0,2.0,1206.0,Condo,Kuala Lumpur,396.35157545605307
470000.0,4.0,2.0,1066.0,Condo,Kuala Lumpur,440.90056285178235
480000.0,4.0,2.0,1200.0,Condo,Kuala Lumpur,400.0
430000.0,3.0,2.0,896.0,Condo,Kuala Lumpur,479.9107142857143
414000.0,3.0,2.0,1044.0,Condo,Kuala Lumpur,396.55172413793105
378000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,393.75
450000.0,3.0,2.0,908.0,Condo,Kuala Lumpur,495.5947136563877
460000.0,3.0,2.0,885.0,Condo,Kuala Lumpur,519.7740112994351
425000.0,2.0,2.0,750.0,Condo,Kuala Lumpur,566.6666666666666
420000.0,3.0,2.0,800.0,Condo,Kuala Lumpur,525.0
510388.0,4.0,3.0,1028.0,Condo,Kuala Lumpur,496.4863813229572
650000.0,3.0,2.0,1248.0,Condo,Kuala Lumpur,520.8333333333334
700000.0,3.0,2.0,1027.0,Condo,Kuala Lumpur,681.5968841285297
650000.0,3.0,2.0,1235.0,Condo,Kuala Lumpur,526.3157894736842
635000.0,3.0,2.0,1267.0,Condo,Kuala Lumpur,501.18389897395423
730000.0,3.0,2.0,1358.0,Condo,Kuala Lumpur,537.5552282768778
748000.0,3.0,2.0,1358.0,Condo,Kuala Lumpur,550.8100147275405
280000.0,1.0,1.0,775.0,Condo,Kuala Lumpur,361.2903225806452
880000.0,2.0,2.0,1047.0,Condo,Kuala Lumpur,840.4966571155683
865000.0,2.0,2.0,1056.0,Condo,Kuala Lumpur,819.1287878787879
820000.0,3.0,3.0,1496.0,Condo,Kuala Lumpur,548.1283422459893
535000.0,3.0,2.0,1093.0,Condo,Others,489.47849954254343
848000.0,2.0,2.0,1047.0,Condo,Kuala Lumpur,809.9331423113658
500000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,482.1600771456123
570000.0,3.0,3.0,1231.0,Condo,Kuala Lumpur,463.03818034118603
599999.0,4.0,3.0,1235.0,Condo,Kuala Lumpur,485.82914979757084
530000.0,3.0,2.0,1062.0,Condo,Kuala Lumpur,499.05838041431264
500000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,482.1600771456123
520000.0,3.0,2.0,901.0,Condo,Kuala Lumpur,577.1365149833518
510000.0,3.0,2.0,901.0,Condo,Kuala Lumpur,566.0377358490566
550000.0,3.0,2.0,1200.0,Condo,Others,458.3333333333333
553000.0,3.0,2.0,1200.0,Condo,Others,460.8333333333333
550000.0,3.0,2.0,1147.0,Condo,Others,479.5117698343505
580000.0,3.0,2.0,1147.0,Condo,Others,505.6669572798605
550000.0,3.0,2.0,1200.0,Condo,Others,458.3333333333333
570000.0,3.0,2.0,1130.0,Condo,Others,504.42477876106193
580000.0,3.0,2.0,1368.0,Condo,Others,423.9766081871345
570000.0,3.0,2.0,1157.0,Condo,Others,492.6534140017286
560000.0,3.0,2.0,1328.0,Condo,Others,421.68674698795184
570000.0,3.0,2.0,1148.0,Condo,Others,496.5156794425087
580000.0,3.0,2.0,1200.0,Condo,Others,483.3333333333333
890000.0,2.0,2.0,1200.0,Condo,Kuala Lumpur,741.6666666666666
850000.0,2.0,2.0,1200.0,Condo,Kuala Lumpur,708.3333333333334
900000.0,3.0,3.0,1451.0,Condo,Kuala Lumpur,620.2618883528601
900000.0,3.0,3.0,1451.0,Condo,Kuala Lumpur,620.2618883528601
830000.0,2.0,2.0,1200.0,Condo,Kuala Lumpur,691.6666666666666
335000.0,3.0,2.0,950.0,Condo,Others,352.63157894736844
325000.0,3.0,2.0,950.0,Condo,Others,342.10526315789474
325000.0,3.0,2.0,950.0,Condo,Others,342.10526315789474
380000.0,3.0,2.0,950.0,Condo,Others,400.0
320000.0,3.0,2.0,950.0,Condo,Others,336.8421052631579
688000.0,3.0,2.0,1240.0,Condo,Kuala Lumpur,554.8387096774194
698000.0,3.0,2.0,1350.0,Condo,Kuala Lumpur,517.0370370370371
690000.0,2.0,2.0,1165.0,Condo,Kuala Lumpur,592.274678111588
650000.0,3.0,2.0,1050.0,Condo,Kuala Lumpur,619.047619047619
698000.0,3.0,2.0,1350.0,Condo,Kuala Lumpur,517.0370370370371
660000.0,3.0,2.0,1162.0,Condo,Kuala Lumpur,567.986230636833
650000.0,3.0,2.0,1240.0,Condo,Kuala Lumpur,524.1935483870968
820000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,713.0434782608696
500000.0,4.0,2.0,1076.0,Condo,Kuala Lumpur,464.6840148698885
830000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,721.7391304347826
500000.0,2.0,2.0,855.0,Condo,Kuala Lumpur,584.7953216374269
750000.0,3.0,2.0,1154.0,Condo,Petaling Jaya,649.9133448873483
740000.0,3.0,2.0,1151.0,Condo,Petaling Jaya,642.9192006950478
740000.0,3.0,2.0,1154.0,Condo,Petaling Jaya,641.2478336221837
465000.0,3.0,2.0,1009.0,Condo,Kuala Lumpur,460.85232903865216
470000.0,3.0,2.0,1034.0,Condo,Kuala Lumpur,454.54545454545456
699000.0,3.0,2.0,1392.0,Condo,Kuala Lumpur,502.1551724137931
